"","rep","site_code","factor","microsite_number","month","day","year","filename","animal.hit","identified_by","class","order","family","genus","species","common_name","scientific_name","timestamp","number_of_objects"
"1018",208568,"Soda_Lake_Shrub","Open",1,"April","30th",2023,"IMAG0311.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-05 15:12",1
"1019",208575,"Soda_Lake_Shrub","Mimic",5,"April","30th",2023,"IMAG0517.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-06 11:09",1
"1020",208587,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0054.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-03 9:22",1
"1021",212246,"Soda_Lake_Shrub","Open",6,"April","30th",2023,"IMAG1416.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-09 10:14",1
"1022",212247,"Soda_Lake_Shrub","Shrub",3,"April","30th",2023,"IMAG0333.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 5:56",1
"1023",212248,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0130.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-11 6:40",1
"1024",213185,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0484.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-12 13:12",1
"1025",213203,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0707.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-13 15:05",1
"1026",213210,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0830.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-14 17:34",1
"1027",213217,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0105.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 5:12",1
"1028",213219,"Soda_Lake_Shrub","Mimic",4,"May","12th",2023,"IMAG0257.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 9:20",1
"1029",213230,"Soda_Lake_Shrub","Mimic",5,"May","12th",2023,"IMAG0221.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 10:59",1
"1030",213244,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0372.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-19 16:39",1
"1031",213254,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0395.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 5:31",1
"1032",213297,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0387.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 3:54",1
"1033",213298,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0248.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 6:13",1
"1034",213299,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0262.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 9:11",1
"1035",213300,"Soda_Lake_Open","Mimic",2,"May","20th",2023,"IMAG0397.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 12:05",1
"1036",213325,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0292.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 8:27",1
"1037",213326,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0802.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Vulpes","macrotis","Kit Fox","Vulpes macrotis","2022-01-24 5:42",1
"1038",213327,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0581.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Vulpes","macrotis","Kit Fox","Vulpes macrotis","2022-01-24 6:40",1
"1039",213329,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0811.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 9:17",1
"1040",213330,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0588.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 12:04",1
"1041",213331,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0327.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 12:23",1
"1042",213332,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0594.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 13:09",1
"1043",213337,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0597.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 14:36",1
"1044",213380,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0883.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 7:45",1
"1045",213381,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1208.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 10:43",1
"1046",213382,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0902.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 11:23",1
"1047",213412,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1622.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 4:43",1
"1048",213414,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0903.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 7:36",1
"1049",213415,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1628.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 7:53",1
"1050",213416,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG1559.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 7:57",1
"1051",213417,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1172.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 8:04",1
"1052",213418,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1638.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 12:11",1
"1053",213419,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1143.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 12:32",1
"1054",213438,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0010.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 8:25",1
"1055",213439,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1351.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 10:04",1
"1056",213440,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1210.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 10:06",1
"1057",213441,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1461.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 10:47",1
"1058",213444,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0056.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 17:15",1
"1059",213477,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG0752.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 23:56",1
"1060",213481,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1617.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 6:29",1
"1061",213482,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1663.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-28 9:33",1
"1062",213486,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG1669.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 11:32",1
"1063",213519,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG1981.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-29 6:16",1
"1064",213520,"Soda_Lake_Shrub","Mimic",2,"May","20th",2023,"IMAG0253.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-29 10:28",1
"1065",213523,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0877.jpg",1,"Mario Zuliani","Aves","Passeriformes","Alaudidae","Eremophila","alpestris","Horned Lark","Eremophila alpestris","2022-01-29 16:55",1
"1066",213534,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0394.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-30 0:58",1
"1067",216475,"Cuyama_1","Open",4,"May","12th",2023,"IMAG0716.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 12:18",1
"1068",218996,"Cuyama_3","Mimic",4,"May","12th",2023,"IMAG1174.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Chaetodipus","californicus","California Pocket Mouse","Chaetodipus californicus","2022-01-17 5:08",1
"1069",219009,"Cuyama_3","Mimic",4,"May","12th",2023,"IMAG0712.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 8:11",1
"1070",219126,"Cuyama_3","Mimic",4,"May","12th",2023,"IMAG1705.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 7:38",1
"1071",219174,"Cuyama_3","Mimic",4,"May","12th",2023,"IMAG0227.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Chaetodipus","californicus","California Pocket Mouse","Chaetodipus californicus","2022-01-19 12:26",1
"1072",220509,"Soda_Lake_Open","Mimic",4,"April","30th",2023,"IMAG1313.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 4:42",1
"1073",221289,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG0051.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 6:05",1
"1074",221313,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG0900.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 11:19",1
"1075",221343,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1957.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 8:38",1
"1076",221374,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0219.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 10:59",1
"1077",221378,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0414.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 4:36",1
"1078",221388,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0679.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 6:34",1
"1079",221389,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0715.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 17:17",1
"1080",221399,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1012.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 6:46",1
"1081",221419,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1605.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 9:45",1
"1082",221441,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG0169.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 6:44",1
"1083",221442,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG1024.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 6:31",1
"1084",221443,"Soda_Lake_Open","Open",5,"May","12th",2023,"IMAG0120.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 9:52",1
"1085",221457,"Soda_Lake_Open","Open",5,"May","12th",2023,"IMAG1453.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 6:25",1
"1086",221474,"Soda_Lake_Open","Open",4,"May","12th",2023,"IMAG0947.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 7:47",1
"1087",221487,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG0182.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 7:32",1
"1088",221488,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG0188.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 11:24",1
"1089",221489,"Soda_Lake_Open","Open",4,"May","12th",2023,"IMAG1378.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 11:30",1
"1090",222008,"Soda_Lake_Shrub","Shrub",1,"April","30th",2023,"IMAG0290.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-03 6:47",1
"1091",222009,"Soda_Lake_Shrub","Open",1,"April","30th",2023,"IMAG0116.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-03 20:20",1
"1092",222016,"Soda_Lake_Shrub","Shrub",1,"April","30th",2023,"IMAG0796.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-04 21:23",1
"1093",222025,"Soda_Lake_Shrub","Open",1,"April","30th",2023,"IMAG0524.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-06 13:27",1
"1094",225703,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0401.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-08 9:11",1
"1095",225727,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0140.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-11 11:41",1
"1096",225728,"Soda_Lake_Shrub","Shrub",1,"April","30th",2023,"IMAG0085.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Lepus","californicus","Black-tailed Jackrabbit","Lepus californicus","2022-01-10 9:08",1
"1097",226644,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0722.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-13 18:11",1
"1098",226651,"Soda_Lake_Shrub","Open",7,"May","4th",2023,"IMAG1467.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-14 10:46",1
"1099",226660,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0086.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-15 20:46",1
"1100",226664,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0096.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-15 22:32",1
"1101",226669,"Soda_Lake_Shrub","Mimic",2,"May","12th",2023,"IMAG0166.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Vulpes","macrotis","Kit Fox","Vulpes macrotis","2022-01-17 3:11",1
"1102",226670,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG0431.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 4:57",1
"1103",226671,"Soda_Lake_Shrub","Shrub",3,"May","12th",2023,"IMAG0013.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 6:40",1
"1104",226678,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0213.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 5:21",1
"1105",226687,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1282.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 5:13",1
"1106",226704,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0416.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-20 14:04",1
"1107",226707,"Soda_Lake_Shrub","Open",5,"May","12th",2023,"IMAG0890.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 3:17",1
"1108",226708,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0583.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 6:22",1
"1109",226712,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0497.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 7:46",1
"1110",226722,"Soda_Lake_Shrub","Mimic",4,"May","12th",2023,"IMAG0441.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 6:28",1
"1111",226723,"Soda_Lake_Shrub","Mimic",4,"May","12th",2023,"IMAG0449.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 12:23",1
"1112",226756,"Soda_Lake_Open","Mimic",2,"May","20th",2023,"IMAG0384.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 4:40",1
"1113",226757,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0394.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 6:48",1
"1114",226758,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG0337.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 8:16",1
